strategy,Sharpe_i,alpha,s,rho
Min_Variance,0.727736031226891,0.16523419640507872,1.3190591643277223,0.9598088351311163
Min_Variance,0.6614093279943536,0.15684398683101405,1.040748000933486,0.7083186679985374
Min_Variance,0.6978959125153027,0.4504119039234061,0.9389434831317924,0.9967732256511226
Min_Variance,0.7954069070561618,0.5317541304577053,0.9466536207100711,0.8909870543051511
Min_Variance,0.7330051379065381,0.172546603281304,0.9807328095902674,0.8523541412549094
Min_Variance,0.7034620113265894,0.16991709527528237,1.0796972480393325,0.9299553270917386
Min_Variance,0.693605425105741,0.34193564816359506,0.7365146201757699,0.8737452888628467
Min_Variance,0.7515761325338188,0.39440561449612127,0.9735755939959759,0.8816518874140457
Min_Variance,0.6382514921431051,0.38416106223908986,0.9162050404550286,0.8582470989087596
Min_Variance,0.7006838957043225,0.2116343641197138,0.873346042370615,0.8480642063776032
Min_Variance,0.681268026033943,0.024914040885850152,0.9273400336197495,0.9823027462232858
Min_Variance,0.6817463184245841,0.2553665190188805,1.0056574204157709,0.9876601540483534
Min_Variance,0.6954907133075034,0.37533545797496587,0.9826222271390692,0.9525068799732253
Min_Variance,0.6519787502786294,0.012982018938965303,1.0354409104795785,0.8831565767759457
Min_Variance,0.7082620213553668,0.4172054400917475,0.9858144747934254,0.7697340382495894
Min_Variance,0.6749942419097689,0.40715586190065595,0.8942657276907425,0.7758308592950924
Min_Variance,0.7708016459804871,0.2161823412827575,1.0481687585429578,0.7715513748349622
Min_Variance,0.8206552037254791,0.2141024316491535,1.100317506859395,0.7668086387915536
Min_Variance,0.627543475554574,0.1384750613197895,0.8675632459423772,0.7394071523100137
Min_Variance,0.6921477143765192,0.32641705695866374,0.9374387388898742,0.766135398671031
Min_Variance,0.7236086391700461,0.028011362383221713,1.0432851060907795,0.926136864349246
Min_Variance,0.648868182802763,0.02415934532350197,1.0594482116293005,0.8481898116413504
Min_Variance,0.7940550840559926,0.07771602217954342,1.1800040346919822,0.8024866415886208
Min_Variance,0.7168744640769941,0.16777129800712268,1.1585369944092103,0.9684372601332143
Min_Variance,0.681075956164201,0.46515879632596474,1.033009949335406,0.7280381879303603
Min_Variance,0.7834849736241859,0.4167157799726645,0.8304963277640062,0.7921850096900016
Min_Variance,0.6664980139384679,0.09970488663460177,0.9050912112640208,0.884276628983207
Min_Variance,0.7234119021739592,0.2854456471085216,0.9086768419588435,0.7393563041230663
Min_Variance,0.6647561406818595,0.06127204409790805,0.9456584734158885,0.9905915461480618
Min_Variance,0.7033854791920955,0.301875229546174,1.031757347446507,0.7841721617151052
Min_Variance,0.697904269512838,0.21347555560998493,0.9866454229044639,0.7554584347875788
Min_Variance,0.7233920250941539,0.3899979156985091,0.9771831697713156,0.9300395918311551
Min_Variance,0.7297243381942079,0.4387249470987527,1.1074988497343834,0.8986628171987832
Min_Variance,0.7579807315958061,0.460990992704477,1.078914865791015,0.8584840548923238
Min_Variance,0.7297071041435065,0.32479892678861094,1.1908575208624899,0.7589475648012012
Min_Variance,0.6503778540880214,0.332050055388404,1.0443554000041455,0.8964222930604592
Min_Variance,0.7045405909648818,0.060645858241401646,1.2363195737115842,0.7867484363960102
Min_Variance,0.7843703561236237,0.5144879942726645,0.8726202933696982,0.9987987319007516
Min_Variance,0.8330449082705766,0.45315541734983616,0.8652155462298134,0.7977400982752442
Min_Variance,0.8061163732380868,0.43569076574157345,1.0780528448067783,0.9314205987378955
Min_Variance,0.8308382326077102,0.42443363984135324,1.0119580013906706,0.8149506191257387
Min_Variance,0.6827099913137307,0.1437309844590862,1.1142029757277887,0.9365362592041493
Min_Variance,0.7268930192554315,0.4013725280434472,0.8842650693010369,0.8433688708348199
Min_Variance,0.6661864852882252,0.1323895372593643,0.7930145056922048,0.8915856543462723
Min_Variance,0.7294456058167873,0.32183481819487475,0.9617828890749881,0.9364926067413762
Min_Variance,0.7109231232847133,0.10177874275176904,0.8900083686482194,0.8185969675192609
Min_Variance,0.6924977836376145,0.2396408937598285,1.0125192398289131,0.9946613289415837
Min_Variance,0.834308664964913,0.17950553478374315,0.9510479488958243,0.9842090585269034
Min_Variance,0.7645166523712567,0.38774838682238255,1.0399145221434465,0.9999364567920566
Min_Variance,0.682890631459536,0.19077760708646369,1.1757492234478228,0.9788123499136419
Min_Variance,0.694169144301668,0.4457184028336653,1.1146828874835257,0.8182172993663698
Min_Variance,0.6496843514011377,0.23112035590436103,1.0810116838159882,0.7717730839271097
Min_Variance,0.6727517837604579,0.24193121565494924,1.0509573533802015,0.8654941915767267
Min_Variance,0.760259683841908,0.4351226590648871,1.0479363381523974,0.9220794954337179
Min_Variance,0.7945009178290865,0.3245725132259056,1.203420823786187,0.9461811882676556
Min_Variance,0.8285835620241394,0.19613777755179085,0.9607226135337051,0.7631443781312555
Min_Variance,0.713807399128686,0.38547329084928467,0.9542580946837874,0.96797763525974
Min_Variance,0.6241204417795534,0.3182209549704507,1.084029126299567,0.709317658143118
Min_Variance,0.6525187434487895,0.3472803498377437,1.2087799720092005,0.7683750887401402
Min_Variance,0.6100864499797466,0.5171602013741428,1.0492040363174506,0.9151915332302452
Min_Variance,0.7874243700113868,0.18743458597309112,1.0551806086782827,0.9282959263771773
Min_Variance,0.6521525223465668,0.43120801242859297,0.9687813218629819,0.8495822643861175
Min_Variance,0.7036376913860666,0.12720588364301622,1.0718132993131948,0.859519867086783
Min_Variance,0.6108402563646251,0.25400858610506183,0.8080480658030048,0.7061751150060445
Min_Variance,0.7000166926272291,0.18901796421945916,0.9653356069740977,0.9142301871906966
Min_Variance,0.7594020322369478,0.3306605220535329,0.8569247272324526,0.7545031300745904
Min_Variance,0.7863789180606172,0.5158724221409992,1.014846504610812,0.9051787819480523
Min_Variance,0.6488414496644034,0.35623161740675907,1.161951890313336,0.718358311150223
Min_Variance,0.6563634036430558,0.46495985560637787,1.017560644322447,0.725298015680164
Min_Variance,0.7043120285416065,0.25006782686268086,0.9763738681589655,0.7160374820930883
Min_Variance,0.7019510362189477,0.21468889736415184,0.8213534369282467,0.7606250352226197
Min_Variance,0.7598663340897335,0.08828629000911428,0.9358320496263313,0.9595639244420453
Min_Variance,0.7130320591656978,0.4363047270245042,0.993913883069878,0.8501896704547107
Min_Variance,0.7360770176944658,0.3758101649781086,1.0134965441611135,0.7829224366461858
Min_Variance,0.6507575276643071,0.31084440655977885,1.0224168320050844,0.7286127921892329
Min_Variance,0.787472757214023,0.32005706986396704,1.1252223245634516,0.7751321791205554
Min_Variance,0.7525591890704828,0.16735821940855963,1.0030285626540718,0.702123870817013
Min_Variance,0.7838572795143062,0.24625091907411703,1.2091041523362092,0.7544947522925213
Min_Variance,0.7494091061386564,0.4408508958080009,1.0313760666359624,0.8257389470702037
Min_Variance,0.6494953512063548,0.12487444007240402,1.194636778406283,0.7342234297422692
Min_Variance,0.7118013484452471,0.34916800929067393,1.1530113465440974,0.7988490578019991
Min_Variance,0.7336017902399203,0.38757795190131444,1.0396082340495296,0.7417365437606349
Min_Variance,0.6489134606449458,0.1957499814044365,0.9127664894401477,0.912792005436495
Min_Variance,0.7593953950386629,0.5812805357035677,0.9499536947989345,0.7646183664677664
Min_Variance,0.6906992228582198,0.12920748049997324,0.9182643074972332,0.7768180080456659
Min_Variance,0.7811779188103628,0.12001614734986911,1.1092301302741314,0.7749524943064898
Min_Variance,0.6954955711512747,0.3365114325907094,1.0519582423213747,0.9595258043147623
Min_Variance,0.7233937958884914,0.5275051607440819,1.0800762468445404,0.7282240574713796
Min_Variance,0.7086949275622962,0.15124503390202823,0.9649515301301783,0.736323420656845
Min_Variance,0.6861718281753371,0.15645271399025415,0.8992975889981936,0.7730868648970499
Min_Variance,0.6821229008067208,0.14275434277117177,1.0085945675443195,0.9186200182186439
Min_Variance,0.7155009370143546,0.21126462634870985,0.8412356721288042,0.7150701675796881
Min_Variance,0.7646463089040529,0.21719226674155856,1.1155884889058258,0.994252092577517
Min_Variance,0.8148699683112318,0.20251476196517135,0.9809680655222376,0.9861415712628514
Min_Variance,0.7164427401968539,0.2653094666256773,1.0160692841368753,0.844428954925388
Min_Variance,0.725168449765995,0.2774174090117289,1.0410034435608728,0.7994732405990361
Min_Variance,0.7734873693903135,0.13268854294399726,0.8673035435330566,0.7629160412587225
Min_Variance,0.8098571381284082,0.2730426506638345,1.0778232749021714,0.7558850117726251
Min_Variance,0.7192993573513458,0.04797502370164351,0.9204829470385708,0.7334332772996276
Min_Variance,0.7298214968010419,0.5373610742506696,1.0435106675853685,0.7263895421056077
Min_Variance,0.6841358403923513,0.21254723474326395,1.1236808002230656,0.8341385762905702
Min_Variance,0.7194245324897485,0.40675681924482,0.9078749064170778,0.7948371231323108
Min_Variance,0.7365047314973611,0.2787292431023719,0.8369144921606558,0.8130349503830074
Min_Variance,0.6632652011366216,0.23356465848991034,0.8548009781545174,0.928693572175689
Min_Variance,0.7729455294280222,0.14472517857771047,1.0829570699411017,0.8762131911236792
Min_Variance,0.7772536288696655,0.018255527131864784,0.9239159284432162,0.7631610303884372
Min_Variance,0.6815684571571532,0.3055079269933442,1.1064015011309816,0.9236245567211882
Min_Variance,0.714015807599924,0.14567948424520188,0.9811752186770247,0.9250201748218387
Min_Variance,0.6820504428632708,0.06471294618579525,1.1302428631270103,0.7775131840258837
Min_Variance,0.6975666103175127,0.2751425083766181,1.1574431288388933,0.717669245088473
Min_Variance,0.7257441225529758,0.31710634800078574,1.0005892475088194,0.7500196432229131
Min_Variance,0.8285373866554084,0.4227625609036206,1.0641802959782056,0.8157001284183933
Min_Variance,0.726499016958055,0.0845024344250184,0.9787148876783938,0.7316211863886565
Min_Variance,0.7964396402755003,0.23875426048798512,0.850508573473115,0.9863239998230711
Min_Variance,0.7450418170152848,0.08446852727197661,1.0519450117642668,0.7049485163763165
Min_Variance,0.7641258270177765,0.3732126054804794,0.8336373670672347,0.8915500552160666
Min_Variance,0.7245097761707352,0.1828409957960205,1.1173677423036115,0.9213298797607422
Min_Variance,0.7036928088806369,0.19115408686784996,1.01739759403122,0.9854456418892369
Min_Variance,0.5845182883381097,0.23335823326363203,1.0943803882074803,0.7142935530981048
Min_Variance,0.7396772243989745,0.041419873013812995,0.8818306420450532,0.7418945858022198
Min_Variance,0.7477776209436927,0.1809623383442519,1.2014569606514136,0.876664727460593
Min_Variance,0.7158718246813311,0.396821398311422,1.3077010574530754,0.8811798329465091
Min_Variance,0.763795559205461,0.3107630944172946,1.0157431774665309,0.826168631366454
Min_Variance,0.6156366135034971,0.42633967681744517,0.9206091886203334,0.7198939676629379
Min_Variance,0.7031642407913541,0.5236381801814539,1.0231703755643398,0.9937028362415731
Min_Variance,0.682112596179383,0.16492451280931664,0.9190850336613492,0.7918092059437185
Min_Variance,0.7196865360365152,0.19705103446692449,0.9073214715619541,0.8386160114081576
Min_Variance,0.7361533342199338,0.15663489410175543,0.940644179402421,0.9344828163506463
Min_Variance,0.6412206831765122,0.18342768831552475,0.9936928870529617,0.8878608267521486
Min_Variance,0.7098219448548282,0.18444815111401236,0.8426410305021851,0.7827884667320176
Min_Variance,0.6914438966970577,0.400795117411553,1.071515259901412,0.8057064653141424
Min_Variance,0.704946559417401,0.15326793376808748,1.2101823712394724,0.7638680648058652
Min_Variance,0.7622157171698339,0.1881116345746237,0.92870155364883,0.8402430902468041
Min_Variance,0.7481603004448365,0.1685690622007245,0.8214224046958192,0.8141463368898257
Min_Variance,0.799010756392532,0.194760520161566,0.9371013705641289,0.9687809522496537
Min_Variance,0.7489624011656763,0.39431279295050103,0.9066658387542471,0.8425257778028026
Min_Variance,0.7072327516219177,0.29365463023748956,1.0468266287080379,0.9050613456172869
Min_Variance,0.7391075499089665,0.34107034637666894,0.9110092488443661,0.7422902112826705
Min_Variance,0.703141538128333,0.11464944477828538,1.1564520695031653,0.8078619440784678
Min_Variance,0.7445510558641621,0.13592477005922193,1.047701480768872,0.8139990414958447
Min_Variance,0.7627272201122701,0.13619324107177855,1.042768204824913,0.7856844071531668
Min_Variance,0.66661972416378,0.16657101141079553,1.0086743561500493,0.8335811559809372
Min_Variance,0.6668178220288975,0.2749870736715049,1.0701996073822644,0.9501763714943081
Min_Variance,0.6687094875583866,0.13811644705855977,0.9363759710237035,0.9865713926032186
Min_Variance,0.7210383492401274,0.357593255696253,1.1737613885428777,0.9626827496569603
Min_Variance,0.8142235162523727,0.4852006005558212,1.1153143555900336,0.8318030683556572
Min_Variance,0.6374524142961967,0.29012453242325204,1.1915516419217993,0.8215926614589989
Min_Variance,0.6427941654746641,0.12267645618259683,1.130364521389691,0.9396026071393863
Min_Variance,0.7674225557936744,0.06342505833136931,0.9102615711431417,0.7502519647823647
Min_Variance,0.5772810044487781,0.06787598857823132,0.9810234748300994,0.7110680643934756
Min_Variance,0.7766058483337015,0.30308060362904893,1.0534823706024417,0.726292287860997
Min_Variance,0.6973132587590777,0.21092073353067128,1.167570616318013,0.7320798030588775
Min_Variance,0.6923118376458268,0.13940246687313682,0.9687348801903203,0.8376136022154241
Min_Variance,0.7239076945933206,0.16785377852605657,0.9184755353489727,0.824998797988519
Min_Variance,0.7852700143020022,0.08862320134689088,1.0588019777980202,0.8040010805707425
Min_Variance,0.769142455013763,0.2548593369477294,0.8967598369390871,0.9898695881012827
Min_Variance,0.7628302784733381,0.03612819738798962,1.034544389347484,0.7913765481673181
Min_Variance,0.7896841721050232,0.08967829245699686,1.0113410528201974,0.8890076691284776
Min_Variance,0.7801298790221588,0.5409405141814303,1.0654262800980816,0.9044396414188668
Min_Variance,0.7525136065017243,0.27601597377867637,1.0455054963616366,0.9915692635811866
Min_Variance,0.7350848866532964,0.09983858164972959,0.9333352405569264,0.9014323900220915
Min_Variance,0.7274496525923515,0.26373311255891446,0.824622588945812,0.7874149885959922
Min_Variance,0.7890146604847872,0.11658626314061825,0.7811125014129563,0.9344495135126636
Min_Variance,0.6757981437752465,0.2556328369799024,1.0952675634401088,0.8588377902051434
Min_Variance,0.7741236181339888,0.4118027183976707,1.0756664108549534,0.9550990199903027
Min_Variance,0.6693058131477957,0.2624229556082781,1.0283031496981456,0.913926905556582
Min_Variance,0.7462239594066605,0.02966237480432008,0.9956982629146902,0.7691876830300316
Min_Variance,0.7298219737769409,0.17400987827116587,1.1510546229227965,0.9574313261080534
Min_Variance,0.7301989149560797,0.04625210837756391,1.0252862244774816,0.8480299009941519
Min_Variance,0.6719038805220872,0.11019799940916036,1.1410875883154983,0.8813067950308323
Min_Variance,0.716384129525358,0.4880717382516515,1.0742502712961963,0.9956416033441201
Min_Variance,0.8094635636337837,0.16924243613867915,0.9800155059476572,0.838288886542432
Min_Variance,0.7325713054496565,0.7470089388437747,1.0973913258126806,0.8768033137079329
Min_Variance,0.7404415206733643,0.10329358404177753,1.074661802401593,0.8945062611717731
Min_Variance,0.7840038422597624,0.2376349521054927,1.02440917738148,0.8175081951078027
Min_Variance,0.6596941853725102,0.12850582999003,1.0789914196463728,0.9811265548923984
Min_Variance,0.7156193808625869,0.4018724508860983,1.0671914654497283,0.9398385813226924
Min_Variance,0.619067770072363,0.016322276191874725,0.9220515569001013,0.9384414441417903
Min_Variance,0.6827148380647727,0.33515439564250965,0.9577732172516972,0.8738567813765258
Min_Variance,0.6348578199364845,0.07326844516264297,0.9038284568831685,0.8215371917700395
Min_Variance,0.6738253800820174,0.2652496696718146,0.9225661115896591,0.8853622066322714
Min_Variance,0.7131755885991804,0.09192368113600827,1.19778517711424,0.7950159143656492
Min_Variance,0.6553243525252258,0.45484738798116114,0.8519909592332287,0.8371167180361225
Min_Variance,0.7179707263999338,0.07955690128643224,0.9987775637556807,0.779884442454204
Min_Variance,0.7341523181204801,0.1377116905379871,1.0896591461217677,0.9168693190207705
Min_Variance,0.6987726915214296,0.17453258562175458,0.9345191253774671,0.9534110017120838
Min_Variance,0.8187511392691132,0.39030176273206435,0.9840221788125245,0.8001338947331532
Min_Variance,0.7192051924123868,0.105445015387253,1.1773004426489095,0.9931163134751841
Min_Variance,0.7145377560221171,0.5071322390146038,0.8890871947759762,0.9133862484944985
Min_Variance,0.7053395521178744,0.3062207937921119,1.0138588186506117,0.9110758590279147
Min_Variance,0.7375462430929615,0.165816692500337,1.1116843623184813,0.7892554505728184
Min_Variance,0.7393741272039511,0.41692353096347173,0.806275797753807,0.9528959218878299
Min_Variance,0.7507019082902934,0.3737977418702541,1.0109731964720743,0.9317876778310165
Min_Variance,0.7415849337363031,0.42168254599285077,0.9336738523312685,0.9485085170017555
Min_Variance,0.7243819773998862,0.420281217482137,0.9312357573494702,0.7251559378812089
Min_Variance,0.6708257424476295,0.2486430365529981,1.0956580110795744,0.8160101790679618
Min_Variance,0.6923808222089028,0.24745180453160537,1.0842486899268888,0.9007679645903408
Min_Variance,0.8037498815736399,0.14394200389822173,1.2417739529409384,0.8747802776051685
Min_Variance,0.7456335116623417,0.45890734335919275,0.8136806070286652,0.9087132588960231
Min_Variance,0.5755378287235126,0.23863191299459144,0.9614765701906101,0.7535820743767544
Min_Variance,0.6389352604034824,0.16010085429191137,1.1737929475394444,0.9043609352083877
Min_Variance,0.7491557681409489,0.141066342079153,1.0806808090866118,0.9205145251005888
Min_Variance,0.5896156612542345,0.2173565333173011,0.9139108450146042,0.8056270970031618
Min_Variance,0.7653640982800766,0.10081639466433957,0.9685113071011908,0.8401983698597177
Min_Variance,0.7150912049649687,0.18793355325637137,0.9671330530536663,0.9414503189036623
Min_Variance,0.7579044011887817,0.2773197756300569,0.9715954502060191,0.9001727149356157
Min_Variance,0.6699899857190702,0.2559821442352747,1.0678258297804464,0.7581949902465567
Min_Variance,0.7232171617693549,0.43950256480843747,0.972614603313054,0.7420104288728907
Min_Variance,0.7033819769494606,0.14655796902679746,0.9272591631530711,0.8106745838886127
Min_Variance,0.6942122813459654,0.27510970538276397,0.9968012698241016,0.8725999640999362
Min_Variance,0.6116439477675518,0.18822684866525538,0.9871393717784723,0.8406861686147749
Min_Variance,0.7467757370024956,0.19159370748363297,0.8628160778780165,0.916823040228337
Min_Variance,0.6251313890443325,0.0504829011470499,1.0815314797083353,0.9815959595609456
Min_Variance,0.7708759081203714,0.3748432281722572,0.8877763908450136,0.8159569298150018
Min_Variance,0.7888317020641966,0.1637941164524798,1.038762598021782,0.7060943811433389
Min_Variance,0.7460708050022804,0.15885403682745525,0.940564327637057,0.8431912105996162
Min_Variance,0.6956464410441324,0.20463548967259074,0.9192038556192365,0.9808423985959962
Min_Variance,0.7320438452838467,0.329675809290514,0.8269221389097078,0.9389555689878761
Min_Variance,0.6897301603384974,0.2574860773905766,0.976440745168801,0.7920860428828745
Min_Variance,0.7762678875395942,0.34417218533608374,1.0393103489298643,0.8658226734725758
Min_Variance,0.7339694066657386,0.3087162495579272,0.9979406799332242,0.9815701562911272
Min_Variance,0.6909494091807332,0.33663825583741036,0.8291498315526609,0.7387186385458335
Min_Variance,0.7965199378663848,0.31933476596651783,0.9121441951825852,0.9234770813956856
Min_Variance,0.8039922598542146,0.2631348829021853,0.929780082783945,0.7918116208398714
Min_Variance,0.6927737724960082,0.3559629185709609,1.0341731426106238,0.8661327848210931
Min_Variance,0.7781859234797651,0.50886097222065,1.0348710844026805,0.8477331797359511
Min_Variance,0.704354690783464,0.4033637101692173,0.8468365297047709,0.7512467238120735
Min_Variance,0.8082415122995519,0.12864524750565448,0.8708730187161436,0.7784428301965818
Min_Variance,0.6395196938296357,0.22949604521225386,0.9418817203944979,0.7970900161657481
Min_Variance,0.8332743214917084,0.22024119007826848,0.949994410429847,0.9770328208105639
Min_Variance,0.7026450366523745,0.36515007720129716,0.9184107735243405,0.8310846710810438
Min_Variance,0.7075879811934265,0.273229706483091,1.0954175841765206,0.9411306221503765
Min_Variance,0.7100301438845755,0.34210428528955705,1.034389010547966,0.927508034533821
Min_Variance,0.6684117347588545,0.26247343717184735,0.891990080997489,0.7548304684692994
Min_Variance,0.6813520905523699,0.2817454374670249,0.8765127762387995,0.7796273898798972
Min_Variance,0.7330775471949474,0.11231785995364708,0.9131204331634281,0.8934952043695376
Min_Variance,0.7260876658647336,0.4058892733730759,0.8844118141970355,0.8304932164028287
Min_Variance,0.7016456101508721,0.0602070473688676,0.9232602961363932,0.7961112212389707
Min_Variance,0.7322193676908695,0.3280795337249405,1.0749229374040703,0.7886184707051143
Min_Variance,0.8056811023301598,0.1192637867347208,1.0833735018582706,0.7051722774980589
Min_Variance,0.730510851534715,0.32831161528247305,1.163320450222377,0.9799592731753364
Min_Variance,0.7429367474589703,0.48363588907761507,0.923344820780051,0.7503852142021059
Min_Variance,0.7774448611745738,0.3391637668689375,1.005492129905422,0.8048295909771696
Min_Variance,0.6972035865750801,0.20863784623567222,0.9586529192524904,0.8370095703518018
Min_Variance,0.7337941461847572,0.2375486191574146,0.9507529381008135,0.7124320040689781
Min_Variance,0.6772977120728396,0.13999194575727458,1.042277213572786,0.9143936097854748
Min_Variance,0.7766962490137298,0.029287906411014645,0.9799367030711559,0.8593357423087582
Min_Variance,0.6979260312452131,0.2804729464967405,0.8935939905336382,0.7019071354763582
Min_Variance,0.6984245768205797,0.1822326983768392,0.845589490060139,0.9582907779607921
Min_Variance,0.6103978658158772,0.04660876263750402,1.1091533734070564,0.7738501016516238
Min_Variance,0.6788429345602756,0.45932384935581627,0.9191827573129288,0.9530352796195074
Min_Variance,0.7417137139119175,0.16785308616260095,0.9046412760890609,0.878226995258592
Min_Variance,0.7184194706064682,0.3883024746094092,0.9676509620303805,0.7856430148007347
Min_Variance,0.6557280122406444,0.09910030454215382,0.9171759288490546,0.9238980531925336
Min_Variance,0.7627983340774459,0.31263266799847195,1.214739331112141,0.7393996354890987
Min_Variance,0.6721629407157607,0.05757933169445326,0.814048921239426,0.7405147450277582
Min_Variance,0.7121332359901082,0.16279911704064956,0.957165789342452,0.8662912572734058
Min_Variance,0.6910342804666015,0.22367170039772902,0.9151205867675852,0.8418080438161268
Min_Variance,0.7725197619946936,0.2932384245495579,0.9817039483607144,0.8493253075052052
Min_Variance,0.6708905508393611,0.6475426343922259,1.0403177106115813,0.9459167995024472
Min_Variance,0.7581505962210356,0.437108148712783,0.9028628205150756,0.9475610925350338
Min_Variance,0.7854253548018997,0.3003956120189486,1.0691139367464033,0.9577313481597229
Min_Variance,0.6472949086359747,0.10469119831351575,0.9781117234564481,0.8289903269847855
Min_Variance,0.719146866878087,0.4101922909176451,0.8782542184659893,0.8892986733000725
Min_Variance,0.6878465487854065,0.33221408365489946,0.9774766674407135,0.8052720112260431
Min_Variance,0.7171799253982182,0.15355116046544093,1.0390758149977963,0.715979894506745
Min_Variance,0.7280789720070602,0.1255312714893722,0.8623869621276998,0.9311794691951946
Min_Variance,0.6957945488620502,0.15391482894568878,1.0085206330386765,0.9402521814452485
Min_Variance,0.7326560069462891,0.810671663220011,0.8763684068113907,0.9596672422252595
Min_Variance,0.7477517287396285,0.11419720806286136,0.9672687954142639,0.8116663080407306
Min_Variance,0.7616249765826831,0.2756136363593135,1.1644521365053235,0.9755420429632068
Min_Variance,0.7099789783034851,0.276607386055715,0.9848645992365951,0.8197220411151647
Min_Variance,0.7434363583735245,0.4636353347493697,1.0566400250772132,0.9123199842870235
Min_Variance,0.720255234459632,0.1728843958233758,0.971977299543588,0.748134242859669
Min_Variance,0.6624531668550251,0.22585861268591606,0.8956858024174841,0.7092032279120758
Min_Variance,0.7504861421189076,0.17732217160901792,0.9305274684002377,0.937863593781367
Min_Variance,0.739277606581238,0.15859360083874147,1.0041251725388505,0.7605362482368946
Min_Variance,0.782656909630736,0.22282644000718896,0.8978985079325575,0.7771355136297643
Min_Variance,0.587458086294835,0.1093628850861766,0.8565599989754327,0.8660305218305439
Min_Variance,0.6697393695040982,0.247021683098324,0.9409733612968121,0.7404792547225951
Min_Variance,0.7070705357840483,0.5359305251872033,0.9982167947319001,0.8675718776881695
Min_Variance,0.6898411146887637,0.25143404792490437,0.8962223336243716,0.7029016568791121
Min_Variance,0.7507691221065178,0.42168345792941964,1.202476217768858,0.783417706680484
Min_Variance,0.7324010640151585,0.5158664484498848,0.993651784246317,0.9094317946815863
Min_Variance,0.6671777788321237,0.06128434720459103,1.1889393688880323,0.851358459657058
Min_Variance,0.7895614730414191,0.06218574628693785,1.0608526555191997,0.919532681396231
Min_Variance,0.7319442098843045,0.253848203280067,1.0088174643546144,0.8407106002559885
Min_Variance,0.708661156111962,0.24858595272845832,0.8802775182015964,0.7185712740756571
Min_Variance,0.6314162465284516,0.247556908714795,1.103154005180686,0.7213017948437481
Min_Variance,0.7639732096402547,0.45365181084121337,1.027946576971288,0.7674218018306419
Min_Variance,0.7001475850540735,0.5158330580476647,1.0506235408822941,0.9465178094105795
Min_Variance,0.7096042916542498,0.28403799906396376,0.8797233761674755,0.7429166986141353
Min_Variance,0.6189135739475126,0.17838183311494707,1.0010020045002552,0.7023596965707838
Min_Variance,0.7161646160476212,0.06788186874361887,1.0000519922840232,0.9045518960570916
Min_Variance,0.6269575497444959,0.11764268391230166,0.9856624309879001,0.7201932539930567
Min_Variance,0.7586967793887308,0.23546448443165466,0.916341397555242,0.76104540086817
Min_Variance,0.692348169187307,0.20589854858590023,1.047796883018319,0.7531659060390665
Min_Variance,0.6711182155602894,0.38095192588553606,1.2211696302305364,0.9963793089613319
Min_Variance,0.8323644394261032,0.3896848351354091,1.0908601138687515,0.7644603905733675
Min_Variance,0.8396849102999406,0.39705207522246355,0.8257875053324902,0.7466875872807577
Min_Variance,0.7597064290818558,0.2876265176485228,1.084150260342557,0.9081159846624359
Min_Variance,0.6713211375744267,0.06305026794008536,1.074661755117419,0.9884989304700866
Min_Variance,0.7010039921088815,0.3277705210784009,0.9539273438605724,0.8420412926236167
Min_Variance,0.7125662573656877,0.0792660183517676,1.0060450336241291,0.7566915922565385
Min_Variance,0.6873968366097382,0.17146853559047856,0.9777353777054135,0.836495160521008
Min_Variance,0.7250182276397987,0.17255655404112982,0.9720597488111402,0.856078795203939
Min_Variance,0.7445748267121718,0.08508371354983162,1.1588706358964458,0.8833627577638253
Min_Variance,0.6946012223516634,0.3970739373503608,0.8912746287591686,0.7492093158885836
Min_Variance,0.6962827313193302,0.32625615901638916,1.1798527234440672,0.9636359232710674
Min_Variance,0.850355101654572,0.18091028785168467,0.8724679995983998,0.7021843303227797
Min_Variance,0.7208929098860025,0.32920527880531353,0.8356046991536021,0.9144458709517493
Min_Variance,0.6904349353699322,0.12959649751818839,0.9904565890599216,0.9567774971481413
Min_Variance,0.7545882592134906,0.31824867972268106,0.8883899279382353,0.9980770471040159
Min_Variance,0.7405370546620722,0.3859850464819861,0.9048873275425219,0.9668810900300742
Min_Variance,0.6876461374979489,0.28941695784085075,0.9827265195447217,0.8013866789173334
Min_Variance,0.8444018338168644,0.23903417765385587,1.0933464586161321,0.9334153369069099
Min_Variance,0.7133170852027929,0.3382184627750927,0.8578722832324644,0.9368259639013559
Min_Variance,0.7495574647681545,0.21657023979291998,0.9231736164882864,0.9723098058486357
Min_Variance,0.7191739951459802,0.23642134479608923,0.969439643444295,0.9484312256565317
Min_Variance,0.7272546458780763,0.18290505627743436,1.1507928592044268,0.78244256793987
Min_Variance,0.7723610562805271,0.31469517854279816,1.0470641590230285,0.7808088278630748
Min_Variance,0.7658041781723848,0.24258553657775545,1.2472486754265304,0.9972470343811437
Min_Variance,0.7289769551154934,0.11744078838465076,1.1086302527441914,0.8420170093420893
Min_Variance,0.7513084163359992,0.2712518275389396,0.8939514659138157,0.9447761967545375
Min_Variance,0.6929881667698908,0.1612923934716706,0.9660946138390467,0.761265090550296
Min_Variance,0.7351140865340132,0.1881287332961992,1.1228802050619229,0.7025306748924777
Min_Variance,0.6965742052008017,0.1944379927635042,1.0205850111740309,0.8403154492611065
Min_Variance,0.6856974563848772,0.10992776401157837,0.8215467274638396,0.8847966714529321
